gps_time,gps_seconds,baseline_length(m),heading(deg),pitch(deg),hdg_stdev(deg),ptch_stdev(deg),num_sats_used,sol_source,solution_status,position_type
2021-04-22 15:31:41.950,1303572701.950000,-1.0000000,312.8694458,-1.6039124,0.3064048,0.5939809,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:31:42.000,1303572702.000000,-1.0000000,313.0436707,-0.8546448,0.3083648,0.6016639,35,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:31:42.049,1303572702.050000,-1.0000000,312.9111633,-0.7901917,0.3123448,0.6277924,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:31:42.099,1303572702.100000,-1.0000000,313.1437683,-1.2537842,0.3144305,0.6247455,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:31:42.150,1303572702.150000,-1.0000000,313.2996826,-1.6162109,0.3144877,0.6312972,34,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:31:42.200,1303572702.200000,-1.0000000,313.5275879,-1.5343628,0.3165398,0.6391645,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:31:42.250,1303572702.250000,-1.0000000,313.6655579,-0.4878235,0.3197641,0.6476156,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:31:42.299,1303572702.300000,-1.0000000,314.1135864,0.6344577,0.5176318,1.2431123,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:31:42.349,1303572702.350000,-1.0000000,313.9126892,-0.1003418,0.5171353,1.2386817,33,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:31:42.400,1303572702.400000,-1.0000000,313.9987488,-1.6246033,0.5234974,1.2500719,32,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:31:42.450,1303572702.450000,-1.0000000,314.2674561,-1.3317566,0.5288301,1.2629524,32,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:31:42.500,1303572702.500000,-1.0000000,314.3615417,0.0758481,0.5282755,1.2702619,32,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:31:42.549,1303572702.550000,-1.0000000,314.9736023,-0.5765991,0.5262712,1.2671185,32,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:31:42.599,1303572702.600000,-1.0000000,314.3333435,-1.4868774,0.5322781,1.2768432,32,4,SOL_COMPUTED,NARROW_INT
2021-04-22 15:31:42.650,1303572702.650000,-1.0000000,314.1285706,-1.3179932,0.5551803,1.3017557,32,4,SOL_COMPUTED,NARROW_INT
